Date,BTC-USD,ETH-USD,GC=F,^GSPC,^IXIC
2020-02-05,9613.423828125,204.23023986816406,1557.800048828125,3334.68994140625,9508.6796875
2020-02-06,9729.8017578125,212.33908081054688,1565.0999755859375,3345.780029296875,9572.150390625
2020-02-07,9795.943359375,222.72605895996094,1568.5999755859375,3327.7099609375,9520.509765625
2020-02-08,9865.119140625,223.14651489257812,1568.5999755859375,3327.7099609375,9520.509765625
2020-02-09,10116.673828125,228.5785675048828,1568.5999755859375,3327.7099609375,9520.509765625
2020-02-10,9856.611328125,223.522705078125,1574.699951171875,3352.090087890625,9628.3896484375
2020-02-11,10208.236328125,235.8511962890625,1565.5999755859375,3357.75,9638.9404296875
2020-02-12,10326.0546875,265.4061279296875,1567.4000244140625,3379.449951171875,9725.9599609375
2020-02-13,10214.3798828125,268.0992431640625,1575.0999755859375,3373.93994140625,9711.9697265625
2020-02-14,10312.1162109375,284.2174987792969,1582.699951171875,3380.159912109375,9731.1796875
2020-02-15,9889.4248046875,264.72857666015625,1582.699951171875,3380.159912109375,9731.1796875
2020-02-16,9934.43359375,259.89471435546875,1582.699951171875,3380.159912109375,9731.1796875
2020-02-17,9690.142578125,266.3634338378906,1582.699951171875,3380.159912109375,9731.1796875
2020-02-18,10141.99609375,281.944580078125,1600.0,3370.2900390625,9732.740234375
2020-02-19,9633.38671875,259.76397705078125,1607.5,3386.14990234375,9817.1796875
2020-02-20,9608.4755859375,257.949462890625,1616.5999755859375,3373.22998046875,9750.9697265625
2020-02-21,9686.44140625,265.6006164550781,1644.5999755859375,3337.75,9576.58984375
2020-02-22,9663.181640625,262.33172607421875,1644.5999755859375,3337.75,9576.58984375
2020-02-23,9924.515625,273.754150390625,1644.5999755859375,3337.75,9576.58984375
2020-02-24,9650.1748046875,265.2164306640625,1672.4000244140625,3225.889892578125,9221.2802734375
2020-02-25,9341.705078125,247.81759643554688,1646.9000244140625,3128.2099609375,8965.6103515625
2020-02-26,8820.5224609375,225.68026733398438,1640.0,3116.389892578125,8980.7802734375
2020-02-27,8784.494140625,226.75338745117188,1640.0,2978.760009765625,8566.48046875
2020-02-28,8672.455078125,226.760498046875,1564.0999755859375,2954.219970703125,8567.3701171875
2020-02-29,8599.5087890625,219.8485107421875,1564.0999755859375,2954.219970703125,8567.3701171875
2020-03-01,8562.4541015625,218.97059631347656,1564.0999755859375,2954.219970703125,8567.3701171875
2020-03-02,8869.669921875,230.5697784423828,1592.300048828125,3090.22998046875,8952.169921875
2020-03-03,8787.7861328125,224.47962951660156,1642.0999755859375,3003.3701171875,8684.08984375
2020-03-04,8755.24609375,224.51797485351562,1641.0999755859375,3130.1201171875,9018.08984375
2020-03-05,9078.7626953125,229.2681884765625,1666.4000244140625,3023.93994140625,8738.58984375
2020-03-06,9122.5458984375,243.52529907226562,1670.800048828125,2972.3701171875,8575.6201171875
2020-03-07,8909.9541015625,237.85308837890625,1670.800048828125,2972.3701171875,8575.6201171875
2020-03-08,8108.1162109375,200.68905639648438,1670.800048828125,2972.3701171875,8575.6201171875
2020-03-09,7923.64453125,201.986328125,1674.5,2746.56005859375,7950.68017578125
2020-03-10,7909.7294921875,200.76724243164062,1659.0999755859375,2882.22998046875,8344.25
2020-03-11,7911.43017578125,194.8685302734375,1641.4000244140625,2741.3798828125,7952.0498046875
2020-03-12,4970.7880859375,112.34712219238281,1589.300048828125,2480.639892578125,7201.7998046875
2020-03-13,5563.70703125,133.20181274414062,1515.699951171875,2711.02001953125,7874.8798828125
2020-03-14,5200.3662109375,123.30602264404297,1515.699951171875,2711.02001953125,7874.8798828125
2020-03-15,5392.31494140625,125.21430206298828,1515.699951171875,2711.02001953125,7874.8798828125
2020-03-16,5014.47998046875,110.60587310791016,1485.9000244140625,2386.1298828125,6904.58984375
2020-03-17,5225.62939453125,113.9427490234375,1524.9000244140625,2529.18994140625,7334.77978515625
2020-03-18,5238.4384765625,114.84226989746094,1477.300048828125,2398.10009765625,6989.83984375
2020-03-19,6191.19287109375,136.59385681152344,1478.5999755859375,2409.389892578125,7150.580078125
2020-03-20,6198.7783203125,132.73716735839844,1484.0,2304.919921875,6879.52001953125
2020-03-21,6185.06640625,132.81871032714844,1484.0,2304.919921875,6879.52001953125
2020-03-22,5830.2548828125,123.32115173339844,1484.0,2304.919921875,6879.52001953125
2020-03-23,6416.31494140625,134.91160583496094,1567.0,2237.39990234375,6860.669921875
2020-03-24,6734.8037109375,138.76144409179688,1660.199951171875,2447.330078125,7417.85986328125
2020-03-25,6681.06298828125,136.19589233398438,1632.300048828125,2475.56005859375,7384.2998046875
2020-03-26,6716.4404296875,138.36155700683594,1650.0999755859375,2630.070068359375,7797.5400390625
2020-03-27,6469.79833984375,133.9379425048828,1623.9000244140625,2541.469970703125,7502.3798828125
2020-03-28,6242.19384765625,130.9864959716797,1623.9000244140625,2541.469970703125,7502.3798828125
